PrimaryKey,Structure,CityName
Hanson2016_168,Temple of Apollo,Henchir el Faouar
Hanson2016_169,Aqueduct,Henchir Bijga
Hanson2016_169,Baths,Henchir Bijga
Hanson2016_169,Capitolium?,Henchir Bijga
Hanson2016_170,Amphitheatre?,Gafsa
Hanson2016_170,Aqueduct,Gafsa
Hanson2016_170,Mounmental spring pool,Gafsa
Hanson2016_171,Amphitheatre,Mraissa
Hanson2016_172,Amphitheatre,Tunis
Hanson2016_172,Amphitheatre,Tunis
Hanson2016_172,Aqueduct,Tunis
Hanson2016_172,Aqueduct,Tunis
Hanson2016_172,Aqueduct,Tunis
Hanson2016_172,Aqueduct (Zaghouan),Tunis
Hanson2016_172,Baths,Tunis
Hanson2016_172,Baths (Antonine),Tunis
Hanson2016_172,Baths (Bir el-Jabbana),Tunis
Hanson2016_172,Capitolium,Tunis
Hanson2016_172,Fortified hill,Tunis
Hanson2016_172,Forum,Tunis
Hanson2016_172,Harbour,Tunis
Hanson2016_172,Hippodrome,Tunis
Hanson2016_172,Odeum,Tunis
Hanson2016_172,Temple,Tunis
Hanson2016_172,Theatre,Tunis
Hanson2016_172,Urban grid,Tunis
Hanson2016_172,Walls,Tunis
Hanson2016_174,Aqueduct,Kasserine
Hanson2016_174,Arch,Kasserine
Hanson2016_174,Baths,Kasserine
Hanson2016_174,Forum?,Kasserine
Hanson2016_174,Temple ('capitolium'),Kasserine
Hanson2016_174,Temple of Jupiter and Ceres,Kasserine
Hanson2016_174,Theatre,Kasserine
Hanson2016_174,Urban grid,Kasserine
Hanson2016_175,Temple ('capitolium'),Kelibia
Hanson2016_176,Theatre,Korba
Hanson2016_177,Basilica,Bou Grara
Hanson2016_177,Baths,Bou Grara
Hanson2016_177,Baths,Bou Grara
Hanson2016_177,Curia,Bou Grara
Hanson2016_177,Forum,Bou Grara
Hanson2016_177,Fountain,Bou Grara
Hanson2016_177,Harbour,Bou Grara
Hanson2016_177,Macellum,Bou Grara
Hanson2016_177,Shrine of Apollo,Bou Grara
Hanson2016_177,Shrine of Genii Augusti,Bou Grara
Hanson2016_177,Shrine of Hercules,Bou Grara
Hanson2016_177,Temple,Bou Grara
Hanson2016_177,Temple ('capitolium'),Bou Grara
Hanson2016_177,Temple (E),Bou Grara
Hanson2016_177,Temple of Concordia Panthea,Bou Grara
Hanson2016_177,Temple of Isis and Serapis,Bou Grara
Hanson2016_177,Temple of Liber Pater,Bou Grara
Hanson2016_177,Temple of Mercury,Bou Grara
Hanson2016_178,Amphitheatre,Sousse
Hanson2016_178,Aqueduct,Sousse
Hanson2016_178,Arch,Sousse
Hanson2016_178,Arch,Sousse
Hanson2016_178,Baths,Sousse
Hanson2016_178,Forum,Sousse
Hanson2016_178,Hippodrome,Sousse
Hanson2016_178,Nymphaeum,Sousse
Hanson2016_178,Temple,Sousse
Hanson2016_178,Temple,Sousse
Hanson2016_178,Temple,Sousse
Hanson2016_178,Temple,Sousse
Hanson2016_178,Theatre,Sousse
Hanson2016_178,Walls,Sousse
Hanson2016_179,Harbour,Bizerte
Hanson2016_180,Amphitheatre,Lebda
Hanson2016_180,Aqueduct,Lebda
Hanson2016_180,Arch,Lebda
Hanson2016_180,Arch,Lebda
Hanson2016_180,Arch of Antoninus Pius,Lebda
Hanson2016_180,Arch of Marcus Aurelius,Lebda
Hanson2016_180,Arch of Septimius Severus,Lebda
Hanson2016_180,Arch of Trajan,Lebda
Hanson2016_180,Arch of Vespasian,Lebda
Hanson2016_180,Basilica,Lebda
Hanson2016_180,Baths,Lebda
Hanson2016_180,Baths,Lebda
Hanson2016_180,Baths,Lebda
Hanson2016_180,Baths (Hunting Baths),Lebda
Hanson2016_180,Baths (Unfinished),Lebda
Hanson2016_180,Baths of Hadrian,Lebda
Hanson2016_180,Chalcidium,Lebda
Hanson2016_180,Colonnaded streets,Lebda
Hanson2016_180,Curia,Lebda
Hanson2016_180,Forum (New),Lebda
Hanson2016_180,Forum (Old),Lebda
Hanson2016_180,Fountain,Lebda
Hanson2016_180,Fountain,Lebda
Hanson2016_180,Harbour,Lebda
Hanson2016_180,Hippodrome,Lebda
Hanson2016_180,Macellum,Lebda
Hanson2016_180,Nymphaeum,Lebda
Hanson2016_180,Ramparts,Lebda
Hanson2016_180,Sanctuary of Hercules / Melqart,Lebda
Hanson2016_180,Temple,Lebda
Hanson2016_180,Temple,Lebda
Hanson2016_180,Temple,Lebda
Hanson2016_180,Temple,Lebda
Hanson2016_180,Temple ('capitolium'),Lebda
Hanson2016_180,Temple of Antoninus Pius,Lebda
Hanson2016_180,Temple of Augustus?,Lebda
Hanson2016_180,Temple of Ceres,Lebda
Hanson2016_180,Temple of Jupiter Dolichenus,Lebda
Hanson2016_180,Temple of Liber Pater,Lebda
Hanson2016_180,Temple of Magna Mater,Lebda
Hanson2016_180,Temple of Rome and Augustus,Lebda
Hanson2016_180,Theatre,Lebda
Hanson2016_180,Unidentified public building,Lebda
Hanson2016_180,Urban grid,Lebda
Hanson2016_180,Urban grid,Lebda
Hanson2016_180,Walls (Late Roman),Lebda
Hanson2016_181,Amphitheatre,Lemta
Hanson2016_181,Aqueduct,Lemta
Hanson2016_181,Aqueduct,Lemta
Hanson2016_181,Baths,Lemta
Hanson2016_181,Baths,Lemta
Hanson2016_181,Baths,Lemta
Hanson2016_181,Cult of Liber Pater,Lemta
Hanson2016_181,Forum,Lemta
Hanson2016_181,Harbour,Lemta
Hanson2016_181,Theatre,Lemta
Hanson2016_182,Amphitheatre,Ksar Lemsa
Hanson2016_182,Temple ('capitolium'),Ksar Lemsa
Hanson2016_182,Theatre,Ksar Lemsa
Hanson2016_184,Amphitheatre,Mactar
Hanson2016_184,Aqueduct,Mactar
Hanson2016_184,Arch of Trajan,Mactar
Hanson2016_184,Baths (East),Mactar
Hanson2016_184,Baths (Large),Mactar
Hanson2016_184,Baths (North),Mactar
Hanson2016_184,Baths (South-East),Mactar
Hanson2016_184,Forum (New),Mactar
Hanson2016_184,Forum (Old),Mactar
Hanson2016_184,Macellum?,Mactar
Hanson2016_184,Palaestra,Mactar
Hanson2016_184,Temple ('capitolium'),Mactar
Hanson2016_184,Temple of Baal Hammon / Saturn,Mactar
Hanson2016_184,Temple of Bacchus,Mactar
Hanson2016_184,Temple of Ceres?,Mactar
Hanson2016_184,Temple of Hathor Miskar,Mactar
Hanson2016_184,Temple of Magna Mater?,Mactar
Hanson2016_184,Temple of Neptune?,Mactar
Hanson2016_184,Temple of Reshep? / Apollo and Diana,Mactar
Hanson2016_184,Temple of Rome and Augustus?,Mactar
Hanson2016_184,Temple of Shadrap / Liber Pater,Mactar
Hanson2016_185,Capitolium?,Ksar Toual Zammel
Hanson2016_185,Forum,Ksar Toual Zammel
Hanson2016_186,Capitolium?,Radès
Hanson2016_187,Amphitheatre,Bordj el Kantara
Hanson2016_187,Aqueduct,Bordj el Kantara
Hanson2016_187,Aqueduct,Bordj el Kantara
Hanson2016_187,Aqueduct,Bordj el Kantara
Hanson2016_187,Aqueduct,Bordj el Kantara
Hanson2016_187,Basilica,Bordj el Kantara
Hanson2016_187,Baths,Bordj el Kantara
Hanson2016_187,Baths,Bordj el Kantara
Hanson2016_187,Baths,Bordj el Kantara
Hanson2016_187,Forum,Bordj el Kantara
Hanson2016_187,Hippodrome?,Bordj el Kantara
Hanson2016_187,Macellum,Bordj el Kantara
Hanson2016_187,Theatre,Bordj el Kantara
Hanson2016_190,Aqueduct,Henchir el Maatria
Hanson2016_190,Baths,Henchir el Maatria
Hanson2016_190,Capitolium,Henchir el Maatria
Hanson2016_190,Fountain,Henchir el Maatria
Hanson2016_190,Theatre,Henchir el Maatria
Hanson2016_190,Walls?,Henchir el Maatria
Hanson2016_191,Arch of Marcus Aurelius and Lucius Verus,Tripoli
Hanson2016_191,Baths,Tripoli
Hanson2016_191,Forum,Tripoli
Hanson2016_191,Harbour,Tripoli
Hanson2016_191,Temple of the Genius Coloniae,Tripoli
Hanson2016_191,Urban grid,Tripoli
Hanson2016_191,Walls,Tripoli
Hanson2016_192,Arch,Sidi Khalifa
Hanson2016_192,Baths,Sidi Khalifa
Hanson2016_192,Forum,Sidi Khalifa
Hanson2016_192,Nymphaeum,Sidi Khalifa
Hanson2016_192,Temple,Sidi Khalifa
Hanson2016_193,Amphitheatre,Henchir Souk el Abiod
Hanson2016_193,Aqueduct,Henchir Souk el Abiod
Hanson2016_193,Baths,Henchir Souk el Abiod
Hanson2016_193,Capitolium,Henchir Souk el Abiod
Hanson2016_193,Theatre,Henchir Souk el Abiod
Hanson2016_194,Amphitheatre,Sabrata
Hanson2016_194,Aqueduct,Sabrata
Hanson2016_194,Basilica,Sabrata
Hanson2016_194,Baths,Sabrata
Hanson2016_194,Baths,Sabrata
Hanson2016_194,Baths,Sabrata
Hanson2016_194,Curia,Sabrata
Hanson2016_194,Forum,Sabrata
Hanson2016_194,Fountain,Sabrata
Hanson2016_194,Fountain,Sabrata
Hanson2016_194,Temple,Sabrata
Hanson2016_194,Temple ('capitolium'),Sabrata
Hanson2016_194,Temple of Hercules,Sabrata
Hanson2016_194,Temple of Isis,Sabrata
Hanson2016_194,Temple of Marcus Aurelius and Lucius Verus,Sabrata
Hanson2016_194,Temple of Serapis,Sabrata
Hanson2016_194,Temple of Shadrap / Liber Pater,Sabrata
Hanson2016_194,Theatre,Sabrata
Hanson2016_194,Urban grid (East),Sabrata
Hanson2016_194,Urban grid (South),Sabrata
Hanson2016_194,Walls,Sabrata
Hanson2016_195,Baths,Henchir Harat
Hanson2016_195,Capitolium,Henchir Harat
Hanson2016_195,Forum,Henchir Harat
Hanson2016_195,Urban grid,Henchir Harat
Hanson2016_195,Walls?,Henchir Harat
Hanson2016_196,Amphitheatre,Henchir Oum el Abouab
Hanson2016_196,Theatre,Henchir Oum el Abouab
Hanson2016_197,Aqueduct,Sbiba
Hanson2016_197,Baths,Sbiba
Hanson2016_197,Nymphaeum,Sbiba
Hanson2016_197,Walls,Sbiba
Hanson2016_198,Amphitheatre,Sbeitla
Hanson2016_198,Aqueduct,Sbeitla
Hanson2016_198,Arch (Forum),Sbeitla
Hanson2016_198,Arch (North),Sbeitla
Hanson2016_198,Arch (South),Sbeitla
Hanson2016_198,Baths,Sbeitla
Hanson2016_198,Baths,Sbeitla
Hanson2016_198,Baths,Sbeitla
Hanson2016_198,Baths,Sbeitla
Hanson2016_198,Baths (Great),Sbeitla
Hanson2016_198,Baths (Winter),Sbeitla
Hanson2016_198,Curia,Sbeitla
Hanson2016_198,Forum,Sbeitla
Hanson2016_198,Fountain,Sbeitla
Hanson2016_198,Fountain,Sbeitla
Hanson2016_198,Fountain,Sbeitla
Hanson2016_198,Fountain,Sbeitla
Hanson2016_198,Temple,Sbeitla
Hanson2016_198,Temple,Sbeitla
Hanson2016_198,Temple ('capitolium'),Sbeitla
Hanson2016_198,Theatre,Sbeitla
Hanson2016_198,Unidentified public building,Sbeitla
Hanson2016_198,Urban grid,Sbeitla
Hanson2016_200,Amphitheatre,Henchir Thina
Hanson2016_200,Aqueduct,Henchir Thina
Hanson2016_200,Baths,Henchir Thina
Hanson2016_200,Baths,Henchir Thina
Hanson2016_200,Baths of the Months,Henchir Thina
Hanson2016_200,Unidentified public building,Henchir Thina
Hanson2016_200,Walls?,Henchir Thina
Hanson2016_201,Amphitheatre,Ras Dimas
Hanson2016_201,Harbour,Ras Dimas
Hanson2016_201,Walls,Ras Dimas
Hanson2016_202,Aqueduct,Thélepte
Hanson2016_202,Baths,Thélepte
Hanson2016_202,Forum?,Thélepte
Hanson2016_202,Theatre,Thélepte
Hanson2016_202,Unidentified public building,Thélepte
Hanson2016_202,Urban grid,Thélepte
Hanson2016_204,Arch,Hamman Zouakra
Hanson2016_204,Forum,Hamman Zouakra
Hanson2016_205,Amphitheatre,Aïn Tounga
Hanson2016_205,Aqueduct,Aïn Tounga
Hanson2016_205,Aqueduct,Aïn Tounga
Hanson2016_205,Sanctuary of Dis and Saturn,Aïn Tounga
Hanson2016_205,Theatre,Aïn Tounga
Hanson2016_207,Amphitheatre,Henchir Kasbat
Hanson2016_207,Aqueduct?,Henchir Kasbat
Hanson2016_207,Baths (Summer),Henchir Kasbat
Hanson2016_207,Baths (Winter),Henchir Kasbat
Hanson2016_207,Baths of the Capitol,Henchir Kasbat
Hanson2016_207,Baths of the Labyrinth,Henchir Kasbat
Hanson2016_207,Baths of the Stars,Henchir Kasbat
Hanson2016_207,Capitolium,Henchir Kasbat
Hanson2016_207,Curia,Henchir Kasbat
Hanson2016_207,Forum,Henchir Kasbat
Hanson2016_207,Fountain,Henchir Kasbat
Hanson2016_207,Market,Henchir Kasbat
Hanson2016_207,Palaestra?,Henchir Kasbat
Hanson2016_207,Temple,Henchir Kasbat
Hanson2016_207,Temple of Baalit,Henchir Kasbat
Hanson2016_207,Temple of Caelestis?,Henchir Kasbat
Hanson2016_207,Temple of Ceres,Henchir Kasbat
Hanson2016_207,Temple of Mercury,Henchir Kasbat
Hanson2016_207,Temple of Saturn,Henchir Kasbat
Hanson2016_207,Theatre,Henchir Kasbat
Hanson2016_208,Amphitheatre,Tebourba
Hanson2016_208,Baths,Tebourba
Hanson2016_208,Theatre?,Tebourba
Hanson2016_209,Baths of Gallienus,Teboursouk
Hanson2016_209,Theatre,Teboursouk
Hanson2016_210,Aqueduct,Dougga
Hanson2016_210,Arch of Septimus Severus,Dougga
Hanson2016_210,Arch of Severus Alexander,Dougga
Hanson2016_210,Arch of the Tetrarchs,Dougga
Hanson2016_210,Baths (Licinian),Dougga
Hanson2016_210,Baths of Ain Dora,Dougga
Hanson2016_210,Baths of the Cyclops,Dougga
Hanson2016_210,Capitolium,Dougga
Hanson2016_210,Curia,Dougga
Hanson2016_210,Forum,Dougga
Hanson2016_210,Hippodrome,Dougga
Hanson2016_210,Macellum,Dougga
Hanson2016_210,Nymphaeum,Dougga
Hanson2016_210,Odeum,Dougga
Hanson2016_210,Temple,Dougga
Hanson2016_210,Temple,Dougga
Hanson2016_210,Temple of Asclepius(Dar Lacheb),Dougga
Hanson2016_210,Temple of Baal / Saturn,Dougga
Hanson2016_210,Temple of Baal / Saturn,Dougga
Hanson2016_210,Temple of Condordia, Frugifer, Liber Pater, and Neptune (B),Dougga
Hanson2016_210,Temple of Fortuna, Venus Concordia, and Mercury,Dougga
Hanson2016_210,Temple of Massinissa,Dougga
Hanson2016_210,Temple of Mercury,Dougga
Hanson2016_210,Temple of Minerva,Dougga
Hanson2016_210,Temple of Minerva,Dougga
Hanson2016_210,Temple of Piety,Dougga
Hanson2016_210,Temple of Pluto,Dougga
Hanson2016_210,Temple of Tanit / Juno Caelestis,Dougga
Hanson2016_210,Temple of Tellus,Dougga
Hanson2016_210,Temple of Victoria,Dougga
Hanson2016_210,Theatre,Dougga
Hanson2016_210,Theatre-sanctuary,Dougga
Hanson2016_210,Walls,Dougga
Hanson2016_211,Amphitheatre,El Djem
Hanson2016_211,Amphitheatre,El Djem
Hanson2016_211,Amphitheatre,El Djem
Hanson2016_211,Aqueduct,El Djem
Hanson2016_211,Aqueduct,El Djem
Hanson2016_211,Aqueduct,El Djem
Hanson2016_211,Baths,El Djem
Hanson2016_211,Forum?,El Djem
Hanson2016_211,Hippodrome,El Djem
Hanson2016_211,Temple,El Djem
Hanson2016_211,Temple,El Djem
Hanson2016_211,Theatre?,El Djem
Hanson2016_211,Walls,El Djem
Hanson2016_212,Baths,Tunis
Hanson2016_212,Theatre,Tunis
Hanson2016_212,Walls,Tunis
Hanson2016_214,Amphitheatre,Henchir Zembra
Hanson2016_214,Theatre,Henchir Zembra
Hanson2016_215,Aqueduct,Ksar el Guelal
Hanson2016_215,Baths,Ksar el Guelal
Hanson2016_215,Forum,Ksar el Guelal
Hanson2016_215,Nymphaeum,Ksar el Guelal
Hanson2016_215,Temple,Ksar el Guelal
Hanson2016_215,Walls,Ksar el Guelal
Hanson2016_216,Amphitheatre,Oudna
Hanson2016_216,Aqueduct,Oudna
Hanson2016_216,Aqueduct,Oudna
Hanson2016_216,Arch,Oudna
Hanson2016_216,Baths (Large),Oudna
Hanson2016_216,Baths (Small),Oudna
Hanson2016_216,Baths of the Laberii,Oudna
Hanson2016_216,Forum,Oudna
Hanson2016_216,Temple ('capitolium'),Oudna
Hanson2016_216,Theatre,Oudna
Hanson2016_216,Walls,Oudna
Hanson2016_217,Acropolis,Utique
Hanson2016_217,Amphitheatre (Large),Utique
Hanson2016_217,Amphitheatre (Small)?,Utique
Hanson2016_217,Aqueduct,Utique
Hanson2016_217,Baths,Utique
Hanson2016_217,Baths (Large),Utique
Hanson2016_217,Forum (New),Utique
Hanson2016_217,Forum (Old),Utique
Hanson2016_217,Hippodrome,Utique
Hanson2016_217,Temple,Utique
Hanson2016_217,Temple of Apollo,Utique
Hanson2016_217,Theatre (Imperial),Utique
Hanson2016_217,Theatre (Republican),Utique
Hanson2016_217,Urban grid,Utique
Hanson2016_219,Basilica,Béja
Hanson2016_219,Walls,Béja
Hanson2016_220,Baths,Henchir Sidi Median
Hanson2016_220,Gymnasium,Henchir Sidi Median
Hanson2016_220,Temple ('capitolium'),Henchir Sidi Median
Hanson2016_220,Theatre?,Henchir Sidi Median
Hanson2016_220,Walls,Henchir Sidi Median
Hanson2016_221,Aqueduct,Seba Biar
Hanson2016_221,Temple ('capitolium'),Seba Biar
Hanson2016_221,Walls,Seba Biar
Hanson2016_222,Bridge,Unknown
Hanson2016_222,Temple ('capitolium'),Unknown
Hanson2016_223,Forum?,Turin
Hanson2016_223,Odeum,Turin
Hanson2016_223,Theatre?,Turin
Hanson2016_223,Urban grid,Turin
Hanson2016_223,Walls,Turin
Hanson2016_224,Amphitheatre,Susa
Hanson2016_224,Arch,Susa
Hanson2016_224,Baths,Susa
Hanson2016_224,Forum,Susa
Hanson2016_224,Unidentified public building,Susa
Hanson2016_224,Unidentified public building,Susa
Hanson2016_224,Walls,Susa
Hanson2016_225,Amphitheatre,Aosta
Hanson2016_225,Arch of Augustus,Aosta
Hanson2016_225,Baths,Aosta
Hanson2016_225,Bridge,Aosta
Hanson2016_225,Forum,Aosta
Hanson2016_225,Odeum,Aosta
Hanson2016_225,Temple,Aosta
Hanson2016_225,Temple ('capitolium'),Aosta
Hanson2016_225,Urban grid,Aosta
Hanson2016_225,Walls,Aosta
Hanson2016_226,Amphitheatre,Martigny
Hanson2016_226,Basilica,Martigny
Hanson2016_226,Baths,Martigny
Hanson2016_226,Baths,Martigny
Hanson2016_226,Forum,Martigny
Hanson2016_226,Mithraeum,Martigny
Hanson2016_226,Nymphaeum,Martigny
Hanson2016_226,Sanctuary,Martigny
Hanson2016_226,Temple,Martigny
Hanson2016_226,Temple,Martigny
Hanson2016_226,Temple,Martigny
Hanson2016_226,Urban grid,Martigny
Hanson2016_227,Amphitheatre,Cimiez
Hanson2016_227,Aqueduct,Cimiez
Hanson2016_227,Aqueduct,Cimiez
Hanson2016_227,Baths,Cimiez
Hanson2016_227,Baths,Cimiez
Hanson2016_227,Baths,Cimiez
Hanson2016_227,Baths,Cimiez
Hanson2016_227,Circus?,Cimiez
Hanson2016_227,Nymphaeum,Cimiez
Hanson2016_227,Unidentified public building,Cimiez
Hanson2016_227,Unidentified public building,Cimiez
Hanson2016_227,Unidentified public building,Cimiez
Hanson2016_227,Walls,Cimiez
Hanson2016_228,Forum?,Borgo S. Dalmazzo
Hanson2016_228,Urban grid,Borgo S. Dalmazzo
Hanson2016_229,Acropolis,Quwaylibah
Hanson2016_229,Aqueduct,Quwaylibah
Hanson2016_229,Aqueduct,Quwaylibah
Hanson2016_229,Basilica,Quwaylibah
Hanson2016_229,Baths,Quwaylibah
Hanson2016_229,Bridge,Quwaylibah
Hanson2016_229,Nymphaeum,Quwaylibah
Hanson2016_229,Odeum,Quwaylibah
Hanson2016_229,Temple,Quwaylibah
Hanson2016_229,Theatre,Quwaylibah
Hanson2016_229,Urban grid,Quwaylibah
Hanson2016_229,Walls,Quwaylibah
Hanson2016_230,Theatre,Daraa
Hanson2016_231,Agora?,Bosra
Hanson2016_231,Amphitheatre,Bosra
Hanson2016_231,Arch,Bosra
Hanson2016_231,Arch,Bosra
Hanson2016_231,Basilica,Bosra
Hanson2016_231,Baths,Bosra
Hanson2016_231,Baths,Bosra
Hanson2016_231,Baths,Bosra
Hanson2016_231,Colonnaded streets,Bosra
Hanson2016_231,Fort,Bosra
Hanson2016_231,Hippodrome,Bosra
Hanson2016_231,Macellum,Bosra
Hanson2016_231,Nymphaeum,Bosra
Hanson2016_231,Theatre,Bosra
Hanson2016_231,Unidentified public building,Bosra
Hanson2016_231,Unidentified public building ('Trajan's palace'),Bosra
Hanson2016_231,Urban grid,Bosra
Hanson2016_231,Walls,Bosra
Hanson2016_232,Agora?,Qanawat
Hanson2016_232,Arch,Qanawat
Hanson2016_232,Basilica?,Qanawat
Hanson2016_232,Baths,Qanawat
Hanson2016_232,Nymphaeum,Qanawat
Hanson2016_232,Temple,Qanawat
Hanson2016_232,Temple (Es-Serai),Qanawat
Hanson2016_232,Temple of Helios?,Qanawat
Hanson2016_232,Theatre,Qanawat
Hanson2016_232,Unidentified public building,Qanawat
Hanson2016_232,Walls,Qanawat
Hanson2016_233,Agora,Beit Ras
Hanson2016_233,Colonnaded streets,Beit Ras
Hanson2016_233,Urban grid,Beit Ras
Hanson2016_233,Walls,Beit Ras
Hanson2016_234,Agora,As Suwayda
Hanson2016_234,Aqueduct,As Suwayda
Hanson2016_234,Arch,As Suwayda
Hanson2016_234,Basilica,As Suwayda
Hanson2016_234,Bridge,As Suwayda
Hanson2016_234,Nymphaeum?,As Suwayda
Hanson2016_234,Temple of Dionysus Dushara,As Suwayda
Hanson2016_234,Theatre,As Suwayda
Hanson2016_235,Aqueduct?,El Khalasa
Hanson2016_235,Temple,El Khalasa
Hanson2016_235,Theatre,El Khalasa
Hanson2016_236,Acropolis,Umm Qais
Hanson2016_236,Agora,Umm Qais
Hanson2016_236,Aqueduct,Umm Qais
Hanson2016_236,Basilica,Umm Qais
Hanson2016_236,Baths,Umm Qais
Hanson2016_236,Baths,Umm Qais
Hanson2016_236,Colonnaded streets,Umm Qais
Hanson2016_236,Hippodrome,Umm Qais
Hanson2016_236,Temple,Umm Qais
Hanson2016_236,Temple,Umm Qais
Hanson2016_236,Theatre (North),Umm Qais
Hanson2016_236,Theatre (West),Umm Qais
Hanson2016_236,Walls,Umm Qais
Hanson2016_237,Aqueduct,Jerash
Hanson2016_237,Aqueduct,Jerash
Hanson2016_237,Arch of Hadrian,Jerash
Hanson2016_237,Baths (East),Jerash
Hanson2016_237,Baths (West),Jerash
Hanson2016_237,Colonnaded streets,Jerash
Hanson2016_237,Hippodrome,Jerash
Hanson2016_237,Macellum,Jerash
Hanson2016_237,Nymphaeum,Jerash
Hanson2016_237,Odeum (North),Jerash
Hanson2016_237,Piaza (Circular),Jerash
Hanson2016_237,Piaza (North),Jerash
Hanson2016_237,Piaza (Oval),Jerash
Hanson2016_237,Propylon,Jerash
Hanson2016_237,Sanctuary of Artemis,Jerash
Hanson2016_237,Temple of Dionysus,Jerash
Hanson2016_237,Temple of Zeus,Jerash
Hanson2016_237,Tetrapylon (North),Jerash
Hanson2016_237,Tetrapylon (South),Jerash
Hanson2016_237,Theatre (South),Jerash
Hanson2016_237,Theatre-sanctuary (Birketein),Jerash
Hanson2016_237,Urban grid,Jerash
Hanson2016_237,Urban grid,Jerash
Hanson2016_237,Walls,Jerash
Hanson2016_238,Acropolis,Nuqeib
Hanson2016_238,Forum,Nuqeib
Hanson2016_238,Theatre,Nuqeib
Hanson2016_238,Urban grid,Nuqeib
Hanson2016_239,Acropolis,Madaba
Hanson2016_239,Baths,Madaba
Hanson2016_239,Colonnaded streets,Madaba
Hanson2016_239,Forum,Madaba
Hanson2016_239,Temple,Madaba
Hanson2016_239,Unidentified public building,Madaba
Hanson2016_239,Walls,Madaba
Hanson2016_240,Arch,Petra
Hanson2016_240,Baths,Petra
Hanson2016_240,Bouleteurion,Petra
Hanson2016_240,Colonnaded streets,Petra
Hanson2016_240,Gymnasium,Petra
Hanson2016_240,Markets,Petra
Hanson2016_240,Nymphaeum,Petra
Hanson2016_240,Sanctuary (Sacred Area of Dusares),Petra
Hanson2016_240,Temple (Great),Petra
Hanson2016_240,Temple (Qasr el-Bint),Petra
Hanson2016_240,Temple of the Winged Lions,Petra
Hanson2016_240,Theatre (Large),Petra
Hanson2016_240,Theatre (Wadi Sabra),Petra
Hanson2016_240,Walls,Petra
Hanson2016_241,Aqueduct,Shahba
Hanson2016_241,Arch,Shahba
Hanson2016_241,Baths,Shahba
Hanson2016_241,Forum,Shahba
Hanson2016_241,Odeum,Shahba
Hanson2016_241,Temple,Shahba
Hanson2016_241,Temple of Philip,Shahba
Hanson2016_241,Tetrapylon,Shahba
Hanson2016_241,Urban grid,Shahba
Hanson2016_241,Walls,Shahba
Hanson2016_242,Theatre,Unknown
Hanson2016_243,Acropolis,Nara Burnu
Hanson2016_243,Agora?,Nara Burnu
Hanson2016_243,Urban grid?,Nara Burnu
Hanson2016_243,Walls,Nara Burnu
Hanson2016_244,Theatre,Ahat Köyü
Hanson2016_245,Acropolis,Edremit
Hanson2016_245,Walls,Edremit
Hanson2016_246,Acropolis,Nemrutkale
Hanson2016_246,Agora,Nemrutkale
Hanson2016_246,Bouleuterion,Nemrutkale
Hanson2016_246,Market,Nemrutkale
Hanson2016_246,Odeum,Nemrutkale
Hanson2016_246,Stadium,Nemrutkale
Hanson2016_246,Temple,Nemrutkale
Hanson2016_246,Temple of Apollo,Nemrutkale
Hanson2016_246,Temple of Demeter and Kore,Nemrutkale
Hanson2016_246,Theatre,Nemrutkale
Hanson2016_246,Walls,Nemrutkale
Hanson2016_247,Agora,Çavdarhisar
Hanson2016_247,Agora,Çavdarhisar
Hanson2016_247,Baths,Çavdarhisar
Hanson2016_247,Baths,Çavdarhisar
Hanson2016_247,Bridge,Çavdarhisar
Hanson2016_247,Bridge,Çavdarhisar
Hanson2016_247,Bridge,Çavdarhisar
Hanson2016_247,Bridge,Çavdarhisar
Hanson2016_247,Colonnaded streets,Çavdarhisar
Hanson2016_247,Gymnasium,Çavdarhisar
Hanson2016_247,Macellum,Çavdarhisar
Hanson2016_247,Propylon,Çavdarhisar
Hanson2016_247,Stadium,Çavdarhisar
Hanson2016_247,Temple,Çavdarhisar
Hanson2016_247,Temple of Cybele,Çavdarhisar
Hanson2016_247,Temple of Meter Steunene,Çavdarhisar
Hanson2016_247,Temple of Zeus,Çavdarhisar
Hanson2016_247,Theatre,Çavdarhisar
Hanson2016_247,Unidentified public building,Çavdarhisar
Hanson2016_248,Acropolis,Doğanyurt
Hanson2016_248,Agora,Doğanyurt
Hanson2016_248,Aqueduct,Doğanyurt
Hanson2016_248,Baths,Doğanyurt
Hanson2016_248,Bouleuterion,Doğanyurt
Hanson2016_248,Stoa,Doğanyurt
Hanson2016_248,Temple of Apollo Isotimos (and the Divine Emperors),Doğanyurt
Hanson2016_248,Temple of Artemis?,Doğanyurt
Hanson2016_248,Theatre,Doğanyurt
Hanson2016_248,Walls,Doğanyurt
Hanson2016_249,Agora,Stambul
Hanson2016_249,Aqueduct,Stambul
Hanson2016_249,Basilica,Stambul
Hanson2016_249,Bath of Herodes Atticus,Stambul
Hanson2016_249,Gymnasium,Stambul
Hanson2016_249,Harbour,Stambul
Hanson2016_249,Odeum,Stambul
Hanson2016_249,Stadium,Stambul
Hanson2016_249,Temple,Stambul
Hanson2016_249,Temple,Stambul
Hanson2016_249,Theatre,Stambul
Hanson2016_249,Walls,Stambul
Hanson2016_250,Acropolis,Demircideresi
Hanson2016_250,Agora,Demircideresi
Hanson2016_250,Aqueduct,Demircideresi
Hanson2016_250,Macellum,Demircideresi
Hanson2016_250,Sanctuary of Adonis,Demircideresi
